BoardName;Ticker;AnnualReportDate;CommitteeName;DirectorName;CommitteeRoleName;FunctionalExperience;BoardRole;BrdPosition;DirRoleStatus;BoardID;NED;DirectorID
APARTMENT INVESTMENT & MANAGEMENT CO (AIMCO);AIV;01/12/2019;Audit;Doctor Bob Miller;Member;CFO(1);Independent Director;Yes;Doctor Bob Miller joined this role in 30 Apr 2007;2310;Yes;534781
APARTMENT INVESTMENT & MANAGEMENT CO (AIMCO);;01/12/2019;Audit;Kathleen Nelson;Financial Expert;;Independent Director;Yes;Kathleen Nelson joined this role in 26 Apr 2010;2310;Yes;886530
APARTMENT INVESTMENT & MANAGEMENT CO (AIMCO);AIV;01/12/2019;Audit;Kathleen Nelson;Financial Expert;;Independent Director;Yes;Kathleen Nelson joined this role in 26 Apr 2010;2310;Yes;886530
APARTMENT INVESTMENT & MANAGEMENT CO (AIMCO);;01/12/2019;Audit;Ann Sperling;Financial Expert;;Independent Director;Yes;Ann Sperling joined this role in 01 May 2018;2310;Yes;1077493
APARTMENT INVESTMENT & MANAGEMENT CO (AIMCO);AIV;01/12/2019;Audit;Ann Sperling;Financial Expert;;Independent Director;Yes;Ann Sperling joined this role in 01 May 2018;2310;Yes;1077493
ARCHER-DANIELS-MIDLAND CO;ADM;01/12/2019;Audit;Terry Crews;Chairman / Financial Expert;;Independent Director;Yes;Terry Crews joined this role in 01 Nov 2012;2490;Yes;58822
ARCHER-DANIELS-MIDLAND CO;ADM;01/12/2019;Audit;Pat Moore;Member;VP/CFO(2);Independent Director;Yes;Pat Moore joined this role in 04 Nov 2010;2490;Yes;64757
ARCHER-DANIELS-MIDLAND CO;ADM;01/12/2019;Audit;Pierre Dufour;Member;;Independent Director;Yes;Pierre Dufour joined this role in 06 May 2010;2490;Yes;453179
ARCHER-DANIELS-MIDLAND CO;ADM;01/12/2019;Audit;Frank Sanchez;Member;;Independent Director;Yes;Frank Sanchez joined this role in 01 May 2014;2490;Yes;999494
ARCHER-DANIELS-MIDLAND CO;ADM;01/12/2019;Audit;Lei Schlitz;Member;;Independent Director;Yes;Lei Schlitz joined this role in 01 May 2019;2490;Yes;1074906
ARCHER-DANIELS-MIDLAND CO;ADM;01/12/2019;Audit;Debra Sandler;Member;;Independent Director;Yes;Debra Sandler joined this role in 05 May 2016;2490;Yes;1264879
AUTONATION INC;AN;01/12/2019;Audit;Steven Gerard;Financial Expert;;Independent Director;Yes;Steven Gerard joined this role in 18 Apr 2019;3143;Yes;62077
AUTONATION INC;AN;01/12/2019;Audit;Bob Grusky;Chairman / Financial Expert;;Independent Director;Yes;Bob Grusky joined this role in 01 Jan 2007;3143;Yes;182916
AUTONATION INC;AN;01/12/2019;Audit;David Edelson;Financial Expert;;Independent Director;Yes;David Edelson departed in 18 Apr 2019;3143;Yes;486738
AUTONATION INC;AN;01/12/2019;Audit;Thomas Baltimore Jr;Financial Expert;;Independent Director;Yes;Thomas Baltimore Jr joined this role in 18 Apr 2019;3143;Yes;517690
AUTONATION INC;AN;01/12/2019;Audit;Tomago Collins;Member;;Independent Director;Yes;Tomago Collins departed in 18 Apr 2019;3143;Yes;1330363
AUTONATION INC;AN;01/12/2019;Audit;Doctor Jackie Travisano;Financial Expert;VP/CFO(1);Independent Director;Yes;Doctor Jackie Travisano joined this role in 19 Apr 2018;3143;Yes;1879019
AVALONBAY COMMUNITIES INC;AVB;01/12/2019;Audit;Ron Havner Jr;Chairman / Financial Expert;VP/CFO(1);Independent Director;Yes;Ron Havner Jr joined this role in 16 May 2019;3169;Yes;142196
AVALONBAY COMMUNITIES INC;AVB;01/12/2019;Audit;Alan Buckelew;Financial Expert;;Independent Director;Yes;Alan Buckelew joined this role in 16 May 2019;3169;Yes;203667
AVALONBAY COMMUNITIES INC;AVB;01/12/2019;Audit;Richard Lieb;Financial Expert;CFO(1);Independent Director;Yes;Richard Lieb joined this role in 16 May 2019;3169;Yes;501457
AVALONBAY COMMUNITIES INC;AVB;01/12/2019;Audit;Professor Steve Hills;Member;;Independent Director;Yes;Professor Steve Hills joined this role in 23 May 2018;3169;Yes;1000422
AVALONBAY COMMUNITIES INC;AVB;01/12/2019;Audit;Susan Swanezy;Member;;Independent Director;Yes;Susan Swanezy joined this role in 18 May 2017;3169;Yes;1736628
BAXTER INTERNATIONAL INC;BAX;01/12/2019;Audit;Tom Stallkamp;Financial Expert;;Lead Independent Director;Yes;Tom Stallkamp joined this role in 06 May 2008;3684;Yes;16941
BAXTER INTERNATIONAL INC;BAX;01/12/2019;Audit;Peter Hellman;Financial Expert;Executive VP/CFO(2);Independent Director;Yes;Peter Hellman joined this role in 05 May 2015;3684;Yes;52297
BAXTER INTERNATIONAL INC;BAX;01/12/2019;Audit;Patty Morrison;Member;;Independent Director;Yes;Patty Morrison joined this role in 18 Feb 2019;3684;Yes;63397
BAXTER INTERNATIONAL INC;BAX;01/12/2019;Audit;Al Stroucken;Chairman / Financial Expert;;Independent Director;Yes;Al Stroucken joined this role in 07 May 2018;3684;Yes;270758
BAXTER INTERNATIONAL INC;BAX;01/12/2019;Audit;Cathy Smith;Financial Expert;Executive VP/CFO(6);Independent Director;Yes;Cathy Smith joined this role in 17 Jul 2017;3684;Yes;500918
BAXTER INTERNATIONAL INC;BAX;01/12/2019;Audit;Munib Islam;Member;;Independent Director;Yes;Munib Islam departed in 06 May 2019;3684;Yes;1667569
BERKSHIRE HATHAWAY INC;BRK.B;01/12/2019;Audit;Tom Murphy Sr;Chairman / Financial Expert;;Independent Director;Outside;Tom Murphy Sr joined this role in 03 Mar 2004;4080;Yes;16398
BERKSHIRE HATHAWAY INC;BRK.A;01/12/2019;Audit;Tom Murphy Sr;Chairman / Financial Expert;;Independent Director;Outside;Tom Murphy Sr joined this role in 03 Mar 2004;4080;Yes;16398
BERKSHIRE HATHAWAY INC;BRK.B;01/12/2019;Audit;Sue Decker;Financial Expert;CFO(1);Independent Director;Yes;Sue Decker joined this role in 03 May 2014;4080;Yes;37086
BERKSHIRE HATHAWAY INC;BRK.A;01/12/2019;Audit;Sue Decker;Financial Expert;CFO(1);Independent Director;Yes;Sue Decker joined this role in 03 May 2014;4080;Yes;37086
BERKSHIRE HATHAWAY INC;BRK.B;01/12/2019;Audit;Sue Decker;Financial Expert;Executive VP/CFO(1);Independent Director;Yes;Sue Decker joined this role in 03 May 2014;4080;Yes;37086
BERKSHIRE HATHAWAY INC;BRK.A;01/12/2019;Audit;Sue Decker;Financial Expert;Executive VP/CFO(1);Independent Director;Yes;Sue Decker joined this role in 03 May 2014;4080;Yes;37086
BERKSHIRE HATHAWAY INC;BRK.B;01/12/2019;Audit;Charlotte Guyman;Member;;Independent Director;Outside;Charlotte Guyman joined this role in 03 Mar 2004;4080;Yes;203401
BERKSHIRE HATHAWAY INC;BRK.A;01/12/2019;Audit;Charlotte Guyman;Member;;Independent Director;Outside;Charlotte Guyman joined this role in 03 Mar 2004;4080;Yes;203401
BERKSHIRE HATHAWAY INC;BRK.B;01/12/2019;Audit;Meryl Witmer;Member;;Independent Director;Yes;Meryl Witmer joined this role in 11 Aug 2017;4080;Yes;1301202
BERKSHIRE HATHAWAY INC;BRK.A;01/12/2019;Audit;Meryl Witmer;Member;;Independent Director;Yes;Meryl Witmer joined this role in 11 Aug 2017;4080;Yes;1301202
BANK OF AMERICA CORP;BAC;01/12/2019;Audit;Pierre De Weck;Financial Expert;;Independent Director;Yes;Pierre De Weck departed in 24 Apr 2019;4504;Yes;15015
BANK OF AMERICA CORP;BAC;01/12/2019;Audit;Lionel Nowell III;Financial Expert;Executive VP/CFO(1);Independent Director;Yes;Lionel Nowell III joined this role in 08 May 2013;4504;Yes;33362
BANK OF AMERICA CORP;BAC;01/12/2019;Audit;Lionel Nowell III;Financial Expert;VP/CFO(1);Independent Director;Yes;Lionel Nowell III joined this role in 08 May 2013;4504;Yes;33362
BANK OF AMERICA CORP;BAC;01/12/2019;Audit;Arnold Donald;Financial Expert;;Independent Director;Yes;Arnold Donald joined this role in 27 Apr 2016;4504;Yes;35264
BANK OF AMERICA CORP;BAC;01/12/2019;Audit;Dave Yost;Financial Expert;;Independent Director;Yes;Dave Yost joined this role in 23 Aug 2012;4504;Yes;50521
BANK OF AMERICA CORP;BAC;01/12/2019;Audit;Clayton Rose;Financial Expert;;Independent Director;Yes;Clayton Rose joined this role in 24 Oct 2018;4504;Yes;70642
BANK OF AMERICA CORP;BAC;01/12/2019;Audit;Mike White;Financial Expert;CFO(1);Independent Director;Yes;Mike White joined this role in 23 Jun 2016;4504;Yes;204713
BANK OF AMERICA CORP;BAC;01/12/2019;Audit;Mike White;Financial Expert;Executive VP/CFO(2);Independent Director;Yes;Mike White joined this role in 23 Jun 2016;4504;Yes;204713
BANK OF AMERICA CORP;BAC;01/12/2019;Audit;Denise Ramos;Financial Expert;CFO(1);Independent Director;Yes;Denise Ramos joined this role in 25 Jul 2019;4504;Yes;489256
BANK OF AMERICA CORP;BAC;01/12/2019;Audit;Doctor Sharon Allen;Chair/Financial Expert;;Independent Director;Yes;Doctor Sharon Allen joined this role in 08 May 2013;4504;Yes;997377
BLACKROCK INC;BLK;01/12/2019;Audit;Doctor Mathis Cabiallavetta;Financial Expert;;Independent Director;Yes;Doctor Mathis Cabiallavetta joined this role in 27 May 2008;4584;Yes;12957
BLACKROCK INC;BLK;01/12/2019;Audit;Sir Deryck Maughan;Financial Expert;;Independent Director;Yes;Sir Deryck Maughan departed in 23 May 2019;4584;Yes;32202
BLACKROCK INC;BLK;01/12/2019;Audit;Murry Gerber;Financial Expert;;Lead Independent Director;Yes;Murry Gerber joined this role in 10 Mar 2016;4584;Yes;81677
BLACKROCK INC;BLK;01/12/2019;Audit;Bill Ford III;Financial Expert;;Independent Director;Yes;Bill Ford III joined this role in Jun 2018;4584;Yes;91237
BLACKROCK INC;BLK;01/12/2019;Audit;Pamela Daley;Chair/Financial Expert;;Independent Director;Yes;Pamela Daley joined this role in 10 Mar 2016;4584;Yes;340616
BLACKROCK INC;BLK;01/12/2019;Audit;Peggy Johnson;Member;;Independent Director;Yes;Peggy Johnson joined this role in 23 May 2019;4584;Yes;515466
BLACKROCK INC;BLK;01/12/2019;Audit;Tony Slim Domit;Financial Expert;;Independent Director;Yes;Tony Slim Domit joined this role in 30 May 2013;4584;Yes;832539
BOEING CO;BA;01/12/2019;Audit;Ron Williams;Financial Expert;;Independent Director;Yes;Ron Williams joined this role in 01 May 2017;4730;Yes;26533
BOEING CO;BA;01/12/2019;Audit;Ambassador Susan Schwab;Member;;Independent Director;Yes;Ambassador Susan Schwab departed in 29 Apr 2019;4730;Yes;104877
BOEING CO;BA;01/12/2019;Audit;Larry Kellner;Financial Expert;Executive VP/CFO(3);Independent Chair;Yes;Larry Kellner joined this role in 23 Dec 2019;4730;Yes;182099
BOEING CO;BA;01/12/2019;Audit;Lynn Good;Chairman / Financial Expert;Executive VP/CFO(4);Independent Director;Yes;Lynn Good joined this role in 23 Dec 2019;4730;Yes;204347
BOEING CO;BA;01/12/2019;Audit;Bob Bradway;Financial Expert;;Independent Director;Yes;Bob Bradway joined this role in 14 Oct 2016;4730;Yes;534543
BOEING CO;BA;01/12/2019;Audit;Admiral Ed Giambastiani Jr;Member;;Independent Director;Yes;Admiral Ed Giambastiani Jr joined this role in 07 Oct 2009;4730;Yes;598288
BOEING CO;BA;01/12/2019;Audit;The Hon. Nikki Haley;Member;CFO(1);Independent Director;Yes;The Hon. Nikki Haley joined this role in 29 Apr 2019;4730;Yes;1096295
BOEING CO;BA;01/12/2019;Audit;The Hon. Caroline Kennedy;Member;;Independent Director;Yes;The Hon. Caroline Kennedy joined this role in 10 Aug 2017;4730;Yes;1290671
BORGWARNER INC;BWA;01/12/2019;Audit;Tom Stallkamp;Financial Expert;;Independent Director;Yes;Tom Stallkamp departed in 24 Apr 2019;4839;Yes;16941
BORGWARNER INC;BWA;01/12/2019;Audit;Dennis Cuneo;Member;;Independent Director;Yes;Dennis Cuneo joined this role in 29 Apr 2009;4839;Yes;598341
BORGWARNER INC;BWA;01/12/2019;Audit;Roger Krone;Financial Expert;;Independent Director;Yes;Roger Krone departed in 24 Apr 2019;4839;Yes;881227
BORGWARNER INC;BWA;01/12/2019;Audit;Paul Mascarenas;Member;;Independent Director;Yes;Paul Mascarenas joined this role in Nov 2018;4839;Yes;893075
BORGWARNER INC;BWA;01/12/2019;Audit;Mike Hanley;Chairman / Financial Expert;;Independent Director;Yes;Mike Hanley joined this role in 26 Apr 2017;4839;Yes;1458096
BOSTON PROPERTIES INC;BXP;01/12/2019;Audit;Karen Dykstra;Financial Expert;CFO(1);Independent Director;Yes;Karen Dykstra joined this role in 17 May 2016;4863;Yes;35092
BOSTON PROPERTIES INC;BXP;01/12/2019;Audit;Martin Turchin;Member;;Independent Director;Yes;Martin Turchin departed in 21 May 2019;4863;Yes;180017
BOSTON PROPERTIES INC;BXP;01/12/2019;Audit;Dave Twardock;Chairman / Financial Expert;;Independent Director;Outside;Dave Twardock joined this role in 17 May 2016;4863;Yes;180034
BOSTON PROPERTIES INC;BXP;01/12/2019;Audit;Bill Walton III;Member;;Independent Director;Yes;Bill Walton III joined this role in 21 May 2019;4863;Yes;203404
BOSTON SCIENTIFIC CORP;BSX;01/12/2019;Audit;Ed Ludwig;Financial Expert;;Lead Independent Director;Yes;Ed Ludwig joined this role in 03 May 2016;4865;Yes;47736
BOSTON SCIENTIFIC CORP;BSX;01/12/2019;Audit;Dave Roux;Financial Expert;;Independent Director;Yes;Dave Roux joined this role in 03 May 2016;4865;Yes;49696
BOSTON SCIENTIFIC CORP;BSX;01/12/2019;Audit;Senator John Sununu;Financial Expert;;Independent Director;Yes;Senator John Sununu joined this role in 03 May 2016;4865;Yes;492532
BOSTON SCIENTIFIC CORP;BSX;01/12/2019;Audit;Ellen Zane;Financial Expert;;Independent Director;Yes;Ellen Zane joined this role in 03 May 2016;4865;Yes;496240
BOSTON SCIENTIFIC CORP;BSX;01/12/2019;Audit;Chuck Dockendorff;Chairman / Financial Expert;Executive VP/CFO(3);Independent Director;Yes;Chuck Dockendorff joined this role in 03 May 2016;4865;Yes;543814
BRISTOL-MYERS SQUIBB CO;BMY;01/12/2019;Audit;Jerry Storch;Financial Expert;;Independent Director;Yes;Jerry Storch joined this role in 23 Jan 2012;5118;Yes;34870
BRISTOL-MYERS SQUIBB CO;BMY;01/12/2019;Audit;Michael Grobstein;Financial Expert;;Independent Director;Yes;Michael Grobstein joined this role in 01 May 2012;5118;Yes;36563
BRISTOL-MYERS SQUIBB CO;BMY;01/12/2019;Audit;Alan Lacy;Financial Expert;Executive VP/CFO(1);Independent Director;Yes;Alan Lacy joined this role in 01 May 2018;5118;Yes;47746
BRISTOL-MYERS SQUIBB CO;BMY;01/12/2019;Audit;Pete Arduini;Financial Expert;;Independent Director;Yes;Pete Arduini joined this role in 03 May 2016;5118;Yes;321734
BRISTOL-MYERS SQUIBB CO;BMY;01/12/2019;Audit;Bob Bertolini;Chairman / Financial Expert;Executive VP/CFO(1);Independent Director;Yes;Bob Bertolini joined this role in 01 May 2018;5118;Yes;335265
BRISTOL-MYERS SQUIBB CO;BMY;01/12/2019;Audit;Ted Samuels II;Financial Expert;;Independent Director;Yes;Ted Samuels II joined this role in 02 May 2017;5118;Yes;1072392
CAPITAL ONE FINANCIAL CORP;COF;01/12/2019;Audit;Pierre Leroy;Financial Expert;;Independent Director;Yes;Pierre Leroy joined this role in 04 May 2017;5734;Yes;2455
CAPITAL ONE FINANCIAL CORP;COF;01/12/2019;Audit;Benjamin Jenkins III;Member;;Independent Director;Yes;Benjamin Jenkins III departed in 02 May 2019;5734;Yes;33781
CAPITAL ONE FINANCIAL CORP;COF;01/12/2019;Audit;Bradford Warner;Chairman / Financial Expert;;Independent Director;Yes;Bradford Warner joined this role in 07 May 2013;5734;Yes;35040
CAPITAL ONE FINANCIAL CORP;COF;01/12/2019;Audit;Catherine West;Member;;Independent Director;Yes;Catherine West joined this role in 07 May 2013;5734;Yes;49226
CAPITAL ONE FINANCIAL CORP;COF;01/12/2019;Audit;Eli Leenaars;Member;;Independent Director;Yes;Eli Leenaars joined this role in 01 Jan 2019;5734;Yes;183889
CATERPILLAR INC;CAT;01/12/2019;Audit;Bill Osborn;Financial Expert;;Independent Director;Outside;Bill Osborn joined this role in 13 Jun 2018;6052;Yes;36014
CATERPILLAR INC;CAT;01/12/2019;Audit;Ed Rust Jr;Financial Expert;;Independent Director;Yes;Ed Rust Jr joined this role in 12 Jun 2019;6052;Yes;36514
CATERPILLAR INC;CAT;01/12/2019;Audit;Dan Dickinson;Chair/Financial Expert;;Independent Director;Yes;Dan Dickinson joined this role in 13 Jun 2018;6052;Yes;511090
CATERPILLAR INC;CAT;01/12/2019;Audit;Dennis Muilenburg;Financial Expert;;Independent Director;Yes;Dennis Muilenburg joined this role in 13 Jun 2012;6052;Yes;881229
CENTERPOINT ENERGY INC;CNP;01/12/2019;Audit;Scott McLean;Member;;Independent Director;Yes;Scott McLean joined this role in 26 Apr 2018;6271;Yes;205902
CENTERPOINT ENERGY INC;CNP;01/12/2019;Audit;Susan Rheney;Member;;Independent Director;Yes;Susan Rheney joined this role in 26 Apr 2018;6271;Yes;220762
CENTERPOINT ENERGY INC;CNP;01/12/2019;Audit;Phillip Smith;Chair/Financial Expert;;Independent Director;Yes;Phillip Smith joined this role in 24 Apr 2014;6271;Yes;1374294
CENTERPOINT ENERGY INC;CNP;01/12/2019;Audit;Leslie Biddle;Member;;Independent Director;Yes;Leslie Biddle joined this role in 26 Apr 2018;6271;Yes;1762842
CERNER CORP (De-listed 06/2022);CERN;01/12/2019;Audit;The Hon. Mitch Daniels Jr;Member;;Independent Director;Yes;The Hon. Mitch Daniels Jr joined this role in 23 Dec 2013;6375;Yes;33305
CERNER CORP (De-listed 06/2022);CRE;01/12/2019;Audit;The Hon. Mitch Daniels Jr;Member;;Independent Director;Yes;The Hon. Mitch Daniels Jr joined this role in 23 Dec 2013;6375;Yes;33305
CERNER CORP (De-listed 06/2022);CERN;01/12/2019;Audit;Bill Zollars;Member;;Lead Independent Director;Yes;Bill Zollars joined this role in 27 May 2005;6375;Yes;142161
CERNER CORP (De-listed 06/2022);CRE;01/12/2019;Audit;Bill Zollars;Member;;Lead Independent Director;Yes;Bill Zollars joined this role in 27 May 2005;6375;Yes;142161
CERNER CORP (De-listed 06/2022);CERN;01/12/2019;Audit;Doctor Gary Bisbee Jr;Chairman / Financial Expert;;Independent Director;Yes;Doctor Gary Bisbee Jr joined this role in 27 May 2005;6375;Yes;181355
CERNER CORP (De-listed 06/2022);CRE;01/12/2019;Audit;Doctor Gary Bisbee Jr;Chairman / Financial Expert;;Independent Director;Yes;Doctor Gary Bisbee Jr joined this role in 27 May 2005;6375;Yes;181355
CERNER CORP (De-listed 06/2022);CERN;01/12/2019;Audit;John Greisch;Member;;Independent Director;Yes;John Greisch joined this role in 18 May 2018;6375;Yes;332663
CERNER CORP (De-listed 06/2022);CRE;01/12/2019;Audit;John Greisch;Member;;Independent Director;Yes;John Greisch joined this role in 18 May 2018;6375;Yes;332663
CERNER CORP (De-listed 06/2022);CERN;01/12/2019;Audit;Mindy Mount;Member;;Independent Director;Yes;Mindy Mount joined this role in 08 Apr 2019;6375;Yes;1049865
CERNER CORP (De-listed 06/2022);CRE;01/12/2019;Audit;Mindy Mount;Member;;Independent Director;Yes;Mindy Mount joined this role in 08 Apr 2019;6375;Yes;1049865
FIDELITY NATIONAL INFORMATION SERVICES INC (Certegy Inc prior to 02/2006);FIS;01/12/2019;Audit;Louise Parent;Chairman;;Independent Director;Yes;Louise Parent joined this role in 22 May 2019;6382;Yes;33691
FIDELITY NATIONAL INFORMATION SERVICES INC (Certegy Inc prior to 02/2006);FIS;01/12/2019;Audit;Lee Adrean;Financial Expert;CFO(1);Independent Director;Yes;Lee Adrean joined this role in 31 Jul 2019;6382;Yes;34876
FIDELITY NATIONAL INFORMATION SERVICES INC (Certegy Inc prior to 02/2006);FIS;01/12/2019;Audit;Lee Adrean;Financial Expert;Executive VP/CFO(3);Independent Director;Yes;Lee Adrean joined this role in 31 Jul 2019;6382;Yes;34876
FIDELITY NATIONAL INFORMATION SERVICES INC (Certegy Inc prior to 02/2006);FIS;01/12/2019;Audit;David Hunt;Financial Expert;;Independent Director;Yes;David Hunt joined this role in 22 May 2019;6382;Yes;90422
FIDELITY NATIONAL INFORMATION SERVICES INC (Certegy Inc prior to 02/2006);FIS;01/12/2019;Audit;Lisa Hook;Financial Expert;;Independent Director;Yes;Lisa Hook joined this role in 31 Jul 2019;6382;Yes;181590
FIDELITY NATIONAL INFORMATION SERVICES INC (Certegy Inc prior to 02/2006);FIS;01/12/2019;Audit;Alex Navab Jr;Member;;Independent Director;Yes;Alex Navab Jr died on 07 Jul 2019;6382;Yes;481310
FIDELITY NATIONAL INFORMATION SERVICES INC (Certegy Inc prior to 02/2006);FIS;01/12/2019;Audit;Ellen Alemany;Financial Expert;;Independent Director;Yes;Ellen Alemany joined this role in Jan 2017;6382;Yes;532912
FIDELITY NATIONAL INFORMATION SERVICES INC (Certegy Inc prior to 02/2006);FIS;01/12/2019;Audit;Jim Stallings Jr;Financial Expert;;Independent Director;Yes;Jim Stallings Jr departed in 22 May 2019;6382;Yes;878340
CH ROBINSON WORLDWIDE INC;CHRW;01/12/2019;Audit;Jim Stake;Chair/Financial Expert;;Independent Director;Yes;Jim Stake joined this role in 12 May 2016;6438;Yes;35459
CH ROBINSON WORLDWIDE INC;CHRW;01/12/2019;Audit;Brian Short;Financial Expert;;Independent Director;Yes;Brian Short joined this role in 06 May 2003;6438;Yes;67492
CH ROBINSON WORLDWIDE INC;CHRW;01/12/2019;Audit;Tim Gokey;Financial Expert;;Independent Director;Yes;Tim Gokey joined this role in 17 Oct 2017;6438;Yes;457517
